transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,location,transaction_status,year,month,month_name,day,day_name,week,high_value_flag,customer_avg_transaction,suspicious_flag,daily_txn_count,high_frequency_flag,risk_level
204,262,2024-07-02,Credit,659.71,Groceries,Chennai,Success,2024,7,July,2,Tuesday,27,False,2419.338333333333,False,1,False,Low
205,5,2024-01-28,Debit,2570.67,Travel,Mumbai,Success,2024,1,January,28,Sunday,4,False,1341.5318181818182,False,1,False,Low
206,261,2024-02-07,Credit,7781.41,Travel,Hyderabad,Success,2024,2,February,7,Wednesday,6,False,2514.5025,True,1,False,High
207,54,2024-04-28,Credit,476.62,Entertainment,Bangalore,Success,2024,4,April,28,Sunday,17,False,1826.2944444444447,False,1,False,Low
208,47,2024-10-19,Debit,10606.33,Groceries,Chennai,Success,2024,10,October,19,Saturday,42,False,3105.0833333333335,True,1,False,High
209,215,2024-08-31,Debit,8839.53,Groceries,Bangalore,Success,2024,8,August,31,Saturday,35,False,2785.597272727273,True,1,False,High
210,177,2024-03-08,Credit,6477.32,Groceries,Mumbai,Success,2024,3,March,8,Friday,10,False,2913.4733333333334,False,1,False,Low
211,9,2024-08-01,Credit,724.52,Travel,Delhi,Success,2024,8,August,1,Thursday,31,False,3748.588333333333,False,1,False,Low
212,99,2024-08-05,Credit,3015.82,Bills,Delhi,Success,2024,8,August,5,Monday,32,False,2959.425,False,1,False,Low
213,20,2024-06-25,Credit,4292.51,Groceries,Chennai,Success,2024,6,June,25,Tuesday,26,False,4999.489166666667,False,1,False,Low
214,378,2024-10-25,Credit,12812.08,Shopping,Mumbai,Success,2024,10,October,25,Friday,43,False,5651.757272727273,False,1,False,Low
215,241,2024-06-12,Credit,596.9,Fuel,Hyderabad,Success,2024,6,June,12,Wednesday,24,False,3701.4272727272732,False,1,False,Low
216,61,2024-02-27,Debit,4357.63,Bills,Hyderabad,Success,2024,2,February,27,Tuesday,9,False,3149.2086666666664,False,1,False,Low
217,379,2024-09-25,Debit,1241.1,Shopping,Delhi,Success,2024,9,September,25,Wednesday,39,False,3299.7957142857144,False,1,False,Low
218,490,2024-11-03,Debit,579.39,Travel,Mumbai,Success,2024,11,November,3,Sunday,44,False,2289.5945454545454,False,1,False,Low
219,419,2024-02-27,Debit,1641.31,Travel,Mumbai,Success,2024,2,February,27,Tuesday,9,False,1562.6854545454546,False,1,False,Low
220,178,2024-10-14,Credit,4737.25,Shopping,Chennai,Success,2024,10,October,14,Monday,42,False,3041.3825,False,1,False,Low
221,338,2024-04-14,Debit,1875.62,Entertainment,Hyderabad,Success,2024,4,April,14,Sunday,15,False,1901.9735714285714,False,1,False,Low
222,62,2024-08-15,Debit,2313.48,Entertainment,Chennai,Success,2024,8,August,15,Thursday,33,False,2466.562307692308,False,1,False,Low
223,145,2024-09-03,Credit,15992.16,Shopping,Bangalore,Success,2024,9,September,3,Tuesday,36,False,6589.88625,False,1,False,Low
224,216,2024-07-06,Debit,1528.03,Entertainment,Mumbai,Success,2024,7,July,6,Saturday,27,False,3033.8964285714287,False,1,False,Low
225,3,2024-03-23,Credit,2866.66,Fuel,Hyderabad,Success,2024,3,March,23,Saturday,12,False,2661.576,False,1,False,Low
226,160,2024-07-04,Credit,1363.54,Fuel,Chennai,Failed,2024,7,July,4,Thursday,27,False,2691.8464285714285,False,1,False,Low
227,227,2024-09-08,Credit,1496.62,Travel,Delhi,Success,2024,9,September,8,Sunday,36,False,2514.97,False,1,False,Low
228,486,2024-12-20,Credit,3568.64,Entertainment,Bangalore,Success,2024,12,December,20,Friday,51,False,2301.85125,False,1,False,Low
229,269,2024-08-25,Credit,8336.4,Groceries,Chennai,Failed,2024,8,August,25,Sunday,34,False,2549.783076923077,True,1,False,High
230,120,2024-12-25,Debit,2345.01,Shopping,Delhi,Success,2024,12,December,25,Wednesday,52,False,2184.433636363636,False,1,False,Low
231,381,2024-07-02,Debit,4388.23,Fuel,Hyderabad,Success,2024,7,July,2,Tuesday,27,False,2657.3308333333334,False,1,False,Low
232,495,2024-10-10,Debit,280.32,Entertainment,Hyderabad,Success,2024,10,October,10,Thursday,41,False,3057.5,False,1,False,Low
233,89,2024-07-28,Credit,711.57,Entertainment,Bangalore,Failed,2024,7,July,28,Sunday,30,False,2299.3766666666666,False,1,False,Low
234,329,2024-10-30,Debit,2092.26,Fuel,Delhi,Success,2024,10,October,30,Wednesday,44,False,2638.855,False,1,False,Low
235,68,2024-10-22,Debit,60.64,Fuel,Mumbai,Success,2024,10,October,22,Tuesday,43,False,1384.3966666666668,False,1,False,Low
236,398,2024-04-06,Debit,874.49,Groceries,Hyderabad,Success,2024,4,April,6,Saturday,14,False,982.686,False,1,False,Low
237,357,2024-07-26,Debit,2185.71,Entertainment,Mumbai,Success,2024,7,July,26,Friday,30,False,3418.509090909091,False,1,False,Low
238,98,2024-05-16,Credit,45.22,Entertainment,Mumbai,Failed,2024,5,May,16,Thursday,20,False,2238.467,False,1,False,Low
239,267,2024-07-02,Debit,921.8,Bills,Chennai,Success,2024,7,July,2,Tuesday,27,False,2925.891,False,1,False,Low
240,105,2024-03-16,Credit,2164.83,Travel,Chennai,Success,2024,3,March,16,Saturday,11,False,3814.9283333333333,False,1,False,Low
241,440,2024-10-13,Credit,2553.96,Groceries,Hyderabad,Success,2024,10,October,13,Sunday,41,False,2975.6545454545453,False,1,False,Low
242,323,2024-05-21,Debit,7801.02,Fuel,Mumbai,Success,2024,5,May,21,Tuesday,21,False,5262.54,False,1,False,Low
243,123,2024-08-24,Credit,3109.83,Fuel,Chennai,Success,2024,8,August,24,Saturday,34,False,3339.866666666667,False,1,False,Low
244,476,2024-01-25,Credit,1607.08,Shopping,Delhi,Success,2024,1,January,25,Thursday,4,False,2580.554285714286,False,1,False,Low
245,29,2024-10-16,Credit,7992.87,Travel,Delhi,Success,2024,10,October,16,Wednesday,42,False,3419.1572727272724,False,1,False,Low
246,137,2024-03-07,Credit,4609.72,Fuel,Delhi,Success,2024,3,March,7,Thursday,10,False,2501.860909090909,False,1,False,Low
247,195,2024-09-06,Credit,669.46,Entertainment,Delhi,Success,2024,9,September,6,Friday,36,False,2431.8599999999997,False,1,False,Low
248,409,2024-04-27,Credit,420.69,Fuel,Mumbai,Success,2024,4,April,27,Saturday,17,False,2785.256153846154,False,1,False,Low
249,226,2024-03-13,Credit,3379.29,Entertainment,Delhi,Success,2024,3,March,13,Wednesday,11,False,2506.471818181818,False,1,False,Low
250,332,2024-10-08,Debit,2462.15,Entertainment,Mumbai,Success,2024,10,October,8,Tuesday,41,False,3161.081111111111,False,1,False,Low
251,170,2024-12-25,Debit,4677.28,Groceries,Hyderabad,Success,2024,12,December,25,Wednesday,52,False,2202.331,False,1,False,Low
252,9,2024-01-10,Credit,4027.46,Fuel,Hyderabad,Success,2024,1,January,10,Wednesday,2,False,3748.588333333333,False,1,False,Low
253,463,2024-07-29,Credit,2944.18,Groceries,Delhi,Success,2024,7,July,29,Monday,31,False,2781.9281818181817,False,1,False,Low
254,40,2024-11-18,Debit,12889.13,Travel,Delhi,Success,2024,11,November,18,Monday,47,False,3839.6745454545453,True,1,False,High
255,25,2024-05-31,Debit,2288.07,Entertainment,Delhi,Failed,2024,5,May,31,Friday,22,False,2634.243571428571,False,1,False,Low
256,261,2024-01-05,Debit,360.09,Travel,Hyderabad,Success,2024,1,January,5,Friday,1,False,2514.5025,False,1,False,Low
257,395,2024-07-13,Debit,5285.56,Fuel,Chennai,Success,2024,7,July,13,Saturday,28,False,3648.5184615384615,False,1,False,Low
258,443,2024-10-09,Credit,870.47,Travel,Hyderabad,Success,2024,10,October,9,Wednesday,41,False,2760.6749999999997,False,1,False,Low
259,226,2024-04-22,Credit,4505.82,Travel,Delhi,Success,2024,4,April,22,Monday,17,False,2506.471818181818,False,1,False,Low
260,472,2024-09-27,Debit,9447.15,Fuel,Chennai,Success,2024,9,September,27,Friday,39,False,5322.471666666666,False,1,False,Low
261,124,2024-06-11,Debit,3580.04,Groceries,Chennai,Success,2024,6,June,11,Tuesday,24,False,2652.1916666666666,False,1,False,Low
262,463,2024-04-14,Debit,2719.25,Groceries,Bangalore,Success,2024,4,April,14,Sunday,15,False,2781.9281818181817,False,1,False,Low
263,38,2024-06-29,Debit,1850.7,Entertainment,Mumbai,Failed,2024,6,June,29,Saturday,26,False,3978.4440000000004,False,1,False,Low
264,328,2024-02-13,Credit,1359.6,Entertainment,Delhi,Success,2024,2,February,13,Tuesday,7,False,2228.3489999999997,False,1,False,Low
265,251,2024-10-08,Debit,1306.25,Fuel,Mumbai,Failed,2024,10,October,8,Tuesday,41,False,2832.2684615384615,False,1,False,Low
266,389,2024-06-23,Debit,3034.88,Fuel,Bangalore,Success,2024,6,June,23,Sunday,25,False,3279.9962499999997,False,1,False,Low
267,176,2024-06-10,Debit,4174.2,Bills,Mumbai,Success,2024,6,June,10,Monday,24,False,2056.953,False,1,False,Low
268,90,2024-12-16,Credit,3404.43,Bills,Delhi,Success,2024,12,December,16,Monday,51,False,3756.9661538461537,False,1,False,Low
269,402,2024-12-05,Credit,663.47,Shopping,Bangalore,Success,2024,12,December,5,Thursday,49,False,2719.67875,False,1,False,Low
270,454,2024-05-19,Credit,2043.58,Entertainment,Mumbai,Success,2024,5,May,19,Sunday,20,False,3916.8663636363635,False,1,False,Low
271,37,2024-05-11,Debit,4705.46,Travel,Hyderabad,Success,2024,5,May,11,Saturday,19,False,4951.027777777777,False,1,False,Low
272,316,2024-03-27,Debit,1937.1,Shopping,Chennai,Success,2024,3,March,27,Wednesday,13,False,3197.252727272727,False,1,False,Low
273,176,2024-06-24,Debit,2307.64,Shopping,Bangalore,Success,2024,6,June,24,Monday,26,False,2056.953,False,1,False,Low
274,461,2024-07-01,Credit,4423.88,Groceries,Hyderabad,Success,2024,7,July,1,Monday,27,False,2402.652727272727,False,1,False,Low
275,284,2024-05-08,Credit,3247.61,Travel,Delhi,Success,2024,5,May,8,Wednesday,19,False,4290.577777777778,False,1,False,Low
276,453,2024-09-02,Debit,1579.57,Groceries,Chennai,Success,2024,9,September,2,Monday,36,False,3027.597777777778,False,1,False,Low
277,461,2024-03-29,Debit,6773.2,Bills,Bangalore,Success,2024,3,March,29,Friday,13,False,2402.652727272727,False,1,False,Low
278,81,2024-03-06,Credit,532.24,Shopping,Chennai,Success,2024,3,March,6,Wednesday,10,False,1487.8712500000001,False,1,False,Low
279,114,2024-06-06,Debit,16222.02,Bills,Bangalore,Success,2024,6,June,6,Thursday,23,False,4208.889,True,1,False,High
280,40,2024-05-28,Debit,379.59,Travel,Bangalore,Success,2024,5,May,28,Tuesday,22,False,3839.6745454545453,False,1,False,Low
281,301,2024-12-05,Debit,45.19,Travel,Mumbai,Success,2024,12,December,5,Thursday,49,False,3185.1815384615384,False,1,False,Low
282,224,2024-04-25,Credit,6622.34,Entertainment,Chennai,Success,2024,4,April,25,Thursday,17,False,2637.442727272727,False,1,False,Low
283,318,2024-08-01,Debit,842.93,Fuel,Chennai,Success,2024,8,August,1,Thursday,31,False,2287.6078571428575,False,1,False,Low
284,349,2024-10-20,Debit,3924.66,Groceries,Hyderabad,Success,2024,10,October,20,Sunday,42,False,3621.114,False,1,False,Low
285,115,2024-09-09,Debit,4998.27,Entertainment,Delhi,Success,2024,9,September,9,Monday,37,False,2133.1025,False,1,False,Low
286,186,2024-05-22,Debit,5876.7,Entertainment,Hyderabad,Success,2024,5,May,22,Wednesday,21,False,3615.48375,False,1,False,Low
287,323,2024-09-06,Credit,14336.51,Groceries,Mumbai,Success,2024,9,September,6,Friday,36,False,5262.54,False,1,False,Low
288,56,2024-10-28,Credit,1044.59,Groceries,Bangalore,Success,2024,10,October,28,Monday,44,False,2246.4049999999997,False,1,False,Low
289,40,2024-01-25,Credit,3716.14,Travel,Mumbai,Success,2024,1,January,25,Thursday,4,False,3839.6745454545453,False,1,False,Low
290,354,2024-10-03,Debit,367.86,Travel,Mumbai,Success,2024,10,October,3,Thursday,40,False,3482.563125,False,1,False,Low
291,40,2024-03-10,Credit,1566.72,Shopping,Hyderabad,Success,2024,3,March,10,Sunday,10,False,3839.6745454545453,False,1,False,Low
292,347,2024-04-22,Debit,5651.07,Bills,Bangalore,Success,2024,4,April,22,Monday,17,False,3679.543333333333,False,1,False,Low
293,461,2024-12-28,Credit,1374.97,Travel,Delhi,Success,2024,12,December,28,Saturday,52,False,2402.652727272727,False,1,False,Low
294,237,2024-04-21,Debit,2682.82,Entertainment,Mumbai,Success,2024,4,April,21,Sunday,16,False,3286.3720000000003,False,1,False,Low
295,289,2024-12-29,Credit,2102.17,Shopping,Delhi,Success,2024,12,December,29,Sunday,52,False,3574.161818181818,False,1,False,Low
296,262,2024-10-29,Credit,3114.96,Shopping,Bangalore,Success,2024,10,October,29,Tuesday,44,False,2419.338333333333,False,1,False,Low
297,216,2024-03-31,Credit,10824.04,Entertainment,Bangalore,Success,2024,3,March,31,Sunday,13,False,3033.8964285714287,True,1,False,High
298,147,2024-01-18,Debit,172.05,Travel,Hyderabad,Success,2024,1,January,18,Thursday,3,False,5008.2006249999995,False,1,False,Low
299,336,2024-05-28,Debit,2559.68,Entertainment,Chennai,Success,2024,5,May,28,Tuesday,22,False,1808.8853846153845,False,1,False,Low
300,168,2024-08-14,Debit,5963.95,Fuel,Hyderabad,Success,2024,8,August,14,Wednesday,33,False,3594.1857142857143,False,1,False,Low
301,92,2024-08-01,Credit,1969.77,Travel,Delhi,Success,2024,8,August,1,Thursday,31,False,2124.2845454545454,False,1,False,Low
302,353,2024-12-25,Debit,245.35,Bills,Hyderabad,Success,2024,12,December,25,Wednesday,52,False,2114.408888888889,False,1,False,Low
303,59,2024-05-30,Debit,2466.62,Entertainment,Bangalore,Success,2024,5,May,30,Thursday,22,False,3048.9886363636365,False,1,False,Low
304,59,2024-07-10,Debit,1210.73,Travel,Mumbai,Success,2024,7,July,10,Wednesday,28,False,3048.9886363636365,False,1,False,Low
305,304,2024-02-09,Debit,505.05,Groceries,Chennai,Success,2024,2,February,9,Friday,6,False,2423.476666666667,False,1,False,Low
306,169,2024-08-29,Debit,5672.11,Fuel,Bangalore,Success,2024,8,August,29,Thursday,35,False,2701.3720000000003,False,1,False,Low
307,269,2024-05-17,Debit,2211.92,Bills,Mumbai,Success,2024,5,May,17,Friday,20,False,2549.783076923077,False,1,False,Low
308,363,2024-12-10,Credit,8121.59,Travel,Delhi,Success,2024,12,December,10,Tuesday,50,False,2041.4555555555553,True,1,False,High
309,45,2024-06-28,Credit,4919.95,Groceries,Delhi,Success,2024,6,June,28,Friday,26,False,2552.1655555555553,False,1,False,Low
310,345,2024-07-18,Debit,3542.45,Travel,Delhi,Success,2024,7,July,18,Thursday,29,False,4408.75909090909,False,1,False,Low
311,181,2024-07-21,Credit,15.11,Groceries,Hyderabad,Success,2024,7,July,21,Sunday,29,False,2044.0483333333332,False,1,False,Low
312,170,2024-03-01,Credit,1674.92,Bills,Delhi,Success,2024,3,March,1,Friday,9,False,2202.331,False,1,False,Low
313,356,2024-07-10,Debit,660.02,Fuel,Delhi,Success,2024,7,July,10,Wednesday,28,False,2637.915,False,1,False,Low
314,191,2024-01-05,Debit,7250.55,Groceries,Hyderabad,Success,2024,1,January,5,Friday,1,False,4859.77,False,1,False,Low
315,155,2024-08-24,Credit,575.6,Shopping,Mumbai,Success,2024,8,August,24,Saturday,34,False,3031.321111111111,False,1,False,Low
316,422,2024-06-29,Debit,1010.87,Bills,Bangalore,Success,2024,6,June,29,Saturday,26,False,2367.291,False,1,False,Low
317,188,2024-11-06,Credit,2182.2,Bills,Chennai,Success,2024,11,November,6,Wednesday,45,False,2407.878333333333,False,1,False,Low
318,7,2024-02-06,Credit,916.98,Entertainment,Delhi,Success,2024,2,February,6,Tuesday,6,False,2687.9053846153847,False,1,False,Low
319,133,2024-02-25,Credit,706.65,Fuel,Delhi,Success,2024,2,February,25,Sunday,8,False,2658.651,False,1,False,Low
320,235,2024-08-24,Debit,2742.12,Shopping,Delhi,Success,2024,8,August,24,Saturday,34,False,4512.964,False,1,False,Low
321,45,2024-12-23,Credit,279.41,Shopping,Hyderabad,Success,2024,12,December,23,Monday,52,False,2552.1655555555553,False,1,False,Low
322,314,2024-12-14,Debit,179.78,Entertainment,Hyderabad,Success,2024,12,December,14,Saturday,50,False,2622.1075,False,1,False,Low
323,249,2024-07-15,Debit,1396.82,Groceries,Hyderabad,Success,2024,7,July,15,Monday,29,False,2666.404,False,1,False,Low
324,499,2024-03-13,Debit,3826.02,Groceries,Chennai,Success,2024,3,March,13,Wednesday,11,False,4331.786428571429,False,1,False,Low
325,31,2024-02-28,Debit,2427.74,Shopping,Bangalore,Success,2024,2,February,28,Wednesday,9,False,2332.482857142857,False,1,False,Low
326,23,2024-08-27,Debit,1649.1,Fuel,Delhi,Success,2024,8,August,27,Tuesday,35,False,1598.5628571428572,False,1,False,Low
327,426,2024-01-02,Credit,2502.42,Groceries,Mumbai,Success,2024,1,January,2,Tuesday,1,False,3096.209230769231,False,1,False,Low
328,394,2024-12-25,Debit,1364.52,Bills,Delhi,Success,2024,12,December,25,Wednesday,52,False,3409.7887499999997,False,1,False,Low
329,160,2024-07-06,Debit,8253.48,Travel,Delhi,Success,2024,7,July,6,Saturday,27,False,2691.8464285714285,True,1,False,High
330,363,2024-11-02,Debit,169.41,Entertainment,Delhi,Success,2024,11,November,2,Saturday,44,False,2041.4555555555553,False,1,False,Low
331,437,2024-01-30,Debit,3356.98,Fuel,Delhi,Success,2024,1,January,30,Tuesday,5,False,2504.2844444444445,False,1,False,Low
332,158,2024-09-23,Debit,6657.01,Groceries,Bangalore,Success,2024,9,September,23,Monday,39,False,2595.7245454545455,False,1,False,Low
333,39,2024-04-17,Credit,4887.16,Travel,Mumbai,Success,2024,4,April,17,Wednesday,16,False,3346.682,False,1,False,Low
334,415,2024-11-27,Debit,610.17,Shopping,Hyderabad,Success,2024,11,November,27,Wednesday,48,False,2347.1928571428575,False,1,False,Low
335,82,2024-03-30,Debit,1052.62,Entertainment,Mumbai,Success,2024,3,March,30,Saturday,13,False,1637.9207692307693,False,1,False,Low
336,356,2024-07-23,Credit,3787.43,Groceries,Delhi,Success,2024,7,July,23,Tuesday,30,False,2637.915,False,1,False,Low
337,258,2024-08-07,Debit,264.1,Shopping,Mumbai,Success,2024,8,August,7,Wednesday,32,False,1668.9616666666668,False,1,False,Low
338,206,2024-04-03,Credit,5011.73,Groceries,Delhi,Success,2024,4,April,3,Wednesday,14,False,2736.8736363636363,False,1,False,Low
339,77,2024-04-12,Credit,3807.21,Entertainment,Mumbai,Success,2024,4,April,12,Friday,15,False,4891.95625,False,1,False,Low
340,477,2024-08-10,Credit,3923.63,Bills,Chennai,Success,2024,8,August,10,Saturday,32,False,2484.1383333333333,False,1,False,Low
341,12,2024-07-04,Credit,316.89,Bills,Mumbai,Success,2024,7,July,4,Thursday,27,False,3290.8705882352942,False,1,False,Low
342,295,2024-07-02,Debit,3795.0,Travel,Hyderabad,Success,2024,7,July,2,Tuesday,27,False,2766.4961538461534,False,1,False,Low
343,450,2024-06-10,Debit,3416.6,Shopping,Hyderabad,Success,2024,6,June,10,Monday,24,False,3280.749375,False,1,False,Low
344,224,2024-09-03,Credit,5332.19,Bills,Mumbai,Success,2024,9,September,3,Tuesday,36,False,2637.442727272727,False,1,False,Low
345,13,2024-01-31,Credit,127.46,Entertainment,Mumbai,Success,2024,1,January,31,Wednesday,5,False,3335.853333333333,False,1,False,Low
346,46,2024-02-21,Debit,70.15,Shopping,Bangalore,Success,2024,2,February,21,Wednesday,8,False,2126.9418181818182,False,1,False,Low
347,155,2024-12-10,Credit,1400.46,Groceries,Mumbai,Success,2024,12,December,10,Tuesday,50,False,3031.321111111111,False,1,False,Low
348,113,2024-03-16,Credit,483.28,Fuel,Hyderabad,Success,2024,3,March,16,Saturday,11,False,1639.2816666666668,False,1,False,Low
349,233,2024-10-04,Credit,2451.95,Groceries,Chennai,Success,2024,10,October,4,Friday,40,False,2940.181818181818,False,1,False,Low
350,17,2024-02-09,Debit,7479.38,Entertainment,Hyderabad,Success,2024,2,February,9,Friday,6,False,3164.6292857142857,False,1,False,Low
351,360,2024-04-10,Credit,1490.18,Travel,Bangalore,Success,2024,4,April,10,Wednesday,15,False,2170.159,False,1,False,Low
352,223,2024-04-20,Debit,5592.03,Shopping,Mumbai,Success,2024,4,April,20,Saturday,16,False,3328.3345454545456,False,1,False,Low
353,354,2024-11-16,Debit,0.72,Groceries,Chennai,Success,2024,11,November,16,Saturday,46,False,3482.563125,False,1,False,Low
354,188,2024-09-05,Debit,553.62,Shopping,Hyderabad,Success,2024,9,September,5,Thursday,36,False,2407.878333333333,False,1,False,Low
355,448,2024-07-09,Credit,92.69,Bills,Chennai,Success,2024,7,July,9,Tuesday,28,False,1627.7916666666667,False,1,False,Low
356,344,2024-06-30,Credit,1193.15,Fuel,Delhi,Success,2024,6,June,30,Sunday,26,False,2878.122142857143,False,1,False,Low
357,365,2024-11-30,Debit,7164.09,Entertainment,Hyderabad,Success,2024,11,November,30,Saturday,48,False,3701.0699999999997,False,1,False,Low
358,163,2024-07-27,Debit,305.94,Groceries,Delhi,Success,2024,7,July,27,Saturday,30,False,3293.1433333333334,False,1,False,Low
