transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,location,transaction_status
418,471,2024-02-19,Credit,9439.09,Shopping,Delhi,Success
419,26,2024-03-05,Credit,187.02,Shopping,Hyderabad,Failed
420,482,2024-12-20,Debit,1756.94,Shopping,Mumbai,Success
421,430,2024-10-14,Credit,618.29,Groceries,Delhi,Success
422,226,2024-06-12,Debit,1992.77,Shopping,Delhi,Success
423,285,2024-05-20,Debit,5319.0,Fuel,Mumbai,Success
424,4,2024-11-09,Debit,9024.13,Entertainment,Mumbai,Success
425,465,2024-05-07,Credit,3017.44,Groceries,Hyderabad,Failed
426,99,2024-08-26,Credit,1310.43,Travel,Mumbai,Success
427,397,2024-11-19,Credit,2773.92,Shopping,Chennai,Success
428,489,2024-10-22,Credit,1121.91,Travel,Delhi,Success
429,39,2024-07-05,Debit,7217.96,Entertainment,Mumbai,Success
430,271,2024-07-26,Credit,6129.92,Groceries,Hyderabad,Success
431,375,2024-08-07,Debit,2450.91,Entertainment,Mumbai,Success
432,285,2024-07-08,Credit,1178.23,Travel,Delhi,Failed
433,157,2024-12-11,Credit,1041.83,Groceries,Bangalore,Success
434,75,2024-10-10,Credit,101.97,Bills,Mumbai,Success
435,372,2024-12-17,Credit,5075.54,Groceries,Chennai,Success
436,288,2024-08-24,Credit,1795.6,Shopping,Delhi,Success
437,130,2024-07-12,Debit,1179.72,Travel,Hyderabad,Success
438,175,2024-10-13,Credit,1910.93,Entertainment,Delhi,Success
439,462,2024-09-15,Credit,5123.44,Entertainment,Bangalore,Success
440,84,2024-09-02,Credit,399.27,Entertainment,Hyderabad,Success
441,22,2024-05-15,Credit,5848.53,Fuel,Bangalore,Success
442,459,2024-10-06,Debit,6833.94,Fuel,Bangalore,Success
443,27,2024-09-27,Credit,8795.9,Shopping,Chennai,Success
444,195,2024-06-19,Debit,1519.94,Bills,Mumbai,Success
445,337,2024-06-07,Credit,734.41,Fuel,Chennai,Failed
446,382,2024-07-19,Debit,1403.49,Groceries,Chennai,Failed
447,236,2024-02-14,Debit,1214.5,Travel,Chennai,Success
448,440,2024-09-20,Debit,581.31,Shopping,Hyderabad,Success
449,92,2024-03-11,Debit,2803.87,Bills,Mumbai,Success
450,477,2024-12-29,Debit,1942.37,Groceries,Mumbai,Success
451,21,2024-04-12,Credit,6023.06,Entertainment,Hyderabad,Success
452,303,2024-05-04,Debit,97.91,Fuel,Chennai,Success
453,464,2024-11-08,Credit,3097.36,Groceries,Chennai,Success
454,357,2024-10-12,Debit,4318.44,Bills,Bangalore,Success
455,443,2024-08-17,Debit,4274.94,Shopping,Bangalore,Success
456,84,2024-05-25,Credit,6516.62,Groceries,Delhi,Success
457,262,2024-07-15,Debit,3917.28,Shopping,Bangalore,Success
458,147,2024-08-08,Debit,7885.36,Entertainment,Mumbai,Success
459,441,2024-02-29,Debit,1213.35,Bills,Hyderabad,Success
460,453,2024-04-07,Debit,2098.76,Bills,Chennai,Success
461,387,2024-06-19,Credit,42.54,Fuel,Delhi,Success
462,257,2024-06-21,Debit,20.95,Travel,Bangalore,Success
463,58,2024-05-30,Debit,823.81,Bills,Delhi,Success
464,380,2024-12-15,Credit,318.77,Groceries,Hyderabad,Success
465,422,2024-05-01,Credit,904.17,Groceries,Hyderabad,Success
466,15,2024-04-17,Debit,584.56,Groceries,Delhi,Success
467,162,2024-01-04,Debit,86.8,Entertainment,Delhi,Success
468,445,2024-04-02,Credit,7200.73,Bills,Delhi,Success
469,163,2024-01-06,Debit,24.77,Bills,Chennai,Failed
470,320,2024-10-14,Credit,3996.35,Groceries,Mumbai,Success
471,497,2024-04-15,Debit,495.15,Fuel,Bangalore,Success
472,281,2024-05-25,Credit,7299.09,Fuel,Bangalore,Success
473,280,2024-09-27,Credit,6699.06,Bills,Bangalore,Success
474,12,2024-04-05,Credit,3183.09,Bills,Delhi,Success
475,274,2024-08-16,Debit,3346.37,Shopping,Delhi,Success
476,271,2024-07-20,Debit,16.06,Bills,Delhi,Success
477,492,2024-07-30,Debit,12573.54,Groceries,Chennai,Success
478,208,2024-01-06,Debit,6307.09,Travel,Chennai,Success
479,27,2024-04-21,Credit,6764.42,Entertainment,Chennai,Success
480,72,2024-11-18,Credit,3229.77,Bills,Chennai,Success
481,60,2024-04-15,Credit,1268.38,Bills,Hyderabad,Success
482,430,2024-05-18,Debit,6723.02,Groceries,Chennai,Success
483,473,2024-10-25,Debit,1033.89,Shopping,Chennai,Success
484,145,2024-04-05,Debit,2481.49,Travel,Chennai,Success
485,93,2024-12-02,Credit,315.18,Bills,Bangalore,Success
486,309,2024-10-23,Debit,7651.43,Fuel,Bangalore,Success
487,8,2024-08-01,Debit,455.16,Fuel,Bangalore,Success
488,79,2024-10-17,Credit,764.28,Fuel,Mumbai,Success
489,27,2024-01-22,Credit,2450.25,Entertainment,Hyderabad,Success
490,174,2024-07-11,Debit,4332.95,Entertainment,Delhi,Success
491,50,2024-05-29,Credit,2897.64,Travel,Chennai,Success
492,500,2024-09-03,Debit,792.42,Bills,Bangalore,Success
493,199,2024-09-23,Credit,2.83,Bills,Hyderabad,Success
494,387,2024-09-07,Credit,4245.94,Bills,Chennai,Failed
495,349,2024-01-03,Credit,12640.87,Entertainment,Mumbai,Success
496,448,2024-11-11,Debit,4980.82,Travel,Delhi,Success
497,428,2024-03-16,Debit,1849.71,Bills,Chennai,Success
498,181,2024-03-27,Debit,7022.96,Groceries,Delhi,Success
499,24,2024-09-26,Credit,1582.12,Shopping,Chennai,Success
500,316,2024-08-12,Credit,2232.91,Fuel,Mumbai,Success
501,378,2024-01-18,Credit,1945.27,Fuel,Hyderabad,Success
502,387,2024-04-22,Credit,1780.58,Groceries,Delhi,Success
503,404,2024-09-07,Debit,4477.51,Bills,Delhi,Success
504,46,2024-08-20,Debit,2244.51,Travel,Hyderabad,Success
505,15,2024-11-24,Debit,1142.54,Travel,Delhi,Success
506,153,2024-10-05,Credit,895.86,Entertainment,Bangalore,Success
507,222,2024-07-20,Credit,115.43,Bills,Hyderabad,Success
508,206,2024-03-23,Debit,2625.41,Travel,Mumbai,Success
509,455,2024-05-04,Credit,783.94,Bills,Chennai,Failed
510,273,2024-06-23,Debit,480.98,Fuel,Chennai,Success
511,382,2024-03-09,Credit,3182.48,Fuel,Hyderabad,Success
512,236,2024-02-16,Credit,3429.66,Entertainment,Bangalore,Success
513,340,2024-09-12,Debit,4184.85,Fuel,Mumbai,Success
514,228,2024-08-02,Debit,2100.98,Bills,Chennai,Success
515,9,2024-01-30,Credit,6734.49,Groceries,Chennai,Success
516,166,2024-10-07,Debit,8262.73,Entertainment,Bangalore,Success
517,432,2024-08-24,Debit,4940.97,Groceries,Delhi,Success
518,444,2024-09-04,Credit,3028.46,Bills,Hyderabad,Success
519,319,2024-01-25,Credit,1086.01,Entertainment,Bangalore,Success
520,214,2024-03-14,Credit,12213.92,Groceries,Bangalore,Success
521,117,2024-07-24,Debit,961.18,Entertainment,Bangalore,Success
522,386,2024-11-09,Credit,679.41,Bills,Bangalore,Success
523,344,2024-04-03,Credit,1751.02,Travel,Delhi,Success
524,72,2024-05-06,Credit,175.56,Entertainment,Mumbai,Success
525,395,2024-01-25,Credit,11518.33,Travel,Bangalore,Failed
526,64,2024-11-29,Credit,2663.35,Bills,Bangalore,Success
527,205,2024-12-20,Debit,2442.23,Entertainment,Hyderabad,Failed
528,209,2024-04-25,Credit,3199.56,Entertainment,Chennai,Success
529,72,2024-02-17,Credit,2061.64,Travel,Delhi,Success
530,277,2024-08-13,Debit,97.77,Fuel,Bangalore,Success
531,274,2024-09-22,Credit,2842.66,Travel,Mumbai,Success
532,478,2024-04-08,Credit,3778.18,Travel,Mumbai,Success
533,320,2024-01-11,Debit,1617.41,Travel,Mumbai,Success
534,338,2024-03-25,Credit,4247.73,Bills,Hyderabad,Success
535,366,2024-08-01,Debit,772.43,Shopping,Mumbai,Success
536,495,2024-06-21,Credit,750.3,Travel,Hyderabad,Success
537,95,2024-07-27,Debit,528.13,Entertainment,Delhi,Success
538,166,2024-03-04,Debit,1395.62,Groceries,Mumbai,Success
539,32,2024-09-14,Credit,5632.19,Fuel,Chennai,Success
540,11,2024-11-27,Debit,5279.25,Travel,Bangalore,Success
541,301,2024-04-30,Debit,1447.8,Travel,Delhi,Success
542,217,2024-10-24,Credit,2668.35,Fuel,Chennai,Success
543,289,2024-02-23,Credit,3827.66,Travel,Delhi,Success
544,102,2024-11-26,Debit,828.08,Entertainment,Mumbai,Success
545,425,2024-09-28,Credit,552.28,Shopping,Delhi,Success
546,392,2024-08-28,Debit,10736.95,Travel,Delhi,Success
547,267,2024-08-30,Debit,2883.53,Fuel,Delhi,Success
548,214,2024-01-18,Credit,11956.32,Travel,Hyderabad,Failed
549,179,2024-07-05,Credit,1236.36,Bills,Chennai,Success
550,88,2024-12-11,Debit,3642.39,Entertainment,Mumbai,Success
551,41,2024-05-23,Credit,755.41,Entertainment,Bangalore,Success
552,401,2024-09-18,Credit,908.18,Shopping,Mumbai,Success
553,76,2024-12-29,Debit,2151.72,Bills,Mumbai,Success
554,377,2024-08-26,Debit,1155.3,Bills,Hyderabad,Success
555,46,2024-10-30,Debit,550.4,Shopping,Hyderabad,Success
556,160,2024-10-24,Debit,915.02,Groceries,Delhi,Success
557,463,2024-03-16,Debit,109.21,Travel,Mumbai,Success
558,80,2024-07-06,Debit,3656.48,Bills,Chennai,Success
559,310,2024-11-28,Credit,2032.51,Groceries,Hyderabad,Failed
560,86,2024-09-02,Debit,296.95,Groceries,Hyderabad,Success
561,92,2024-05-09,Credit,565.12,Entertainment,Chennai,Success
562,148,2024-11-10,Credit,324.54,Travel,Hyderabad,Success
563,161,2024-10-09,Debit,2844.84,Entertainment,Chennai,Success
564,202,2024-03-19,Credit,296.84,Fuel,Bangalore,Success
565,424,2024-03-12,Debit,4210.72,Entertainment,Chennai,Success
566,416,2024-09-19,Credit,62.17,Bills,Bangalore,Success
567,242,2024-07-09,Debit,860.55,Bills,Delhi,Success
568,353,2024-03-03,Debit,6640.06,Travel,Delhi,Success
569,2,2024-01-12,Debit,3803.2,Groceries,Hyderabad,Success
570,225,2024-05-20,Debit,227.3,Bills,Chennai,Failed
571,289,2024-09-10,Credit,5163.22,Entertainment,Hyderabad,Success
572,233,2024-02-12,Credit,2037.94,Entertainment,Chennai,Success
573,461,2024-01-17,Credit,5627.7,Travel,Hyderabad,Success
574,414,2024-03-03,Credit,2754.43,Entertainment,Delhi,Success
575,417,2024-09-09,Credit,3435.54,Shopping,Delhi,Failed
576,77,2024-10-18,Debit,15108.58,Travel,Hyderabad,Success
577,116,2024-01-08,Debit,793.21,Travel,Chennai,Success
578,154,2024-11-20,Debit,2934.06,Bills,Mumbai,Failed
579,406,2024-03-30,Debit,1850.34,Travel,Chennai,Success
580,103,2024-07-26,Debit,120.75,Fuel,Hyderabad,Success
581,194,2024-10-18,Credit,43.73,Bills,Chennai,Success
582,166,2024-10-10,Debit,380.87,Bills,Bangalore,Success
583,359,2024-04-27,Debit,3141.69,Shopping,Chennai,Success
584,90,2024-12-14,Credit,2512.18,Bills,Delhi,Success
585,174,2024-06-23,Credit,2418.47,Groceries,Delhi,Success
586,122,2024-03-16,Debit,97.13,Entertainment,Bangalore,Success
587,498,2024-04-10,Debit,1900.69,Entertainment,Chennai,Success
588,143,2024-05-30,Credit,7755.75,Travel,Mumbai,Success
589,482,2024-09-26,Debit,1520.46,Shopping,Chennai,Success
590,106,2024-03-11,Debit,2941.87,Entertainment,Delhi,Success
591,375,2024-06-28,Debit,4539.91,Groceries,Delhi,Success
592,428,2024-05-03,Credit,4596.39,Shopping,Hyderabad,Success
593,305,2024-10-19,Debit,2197.41,Fuel,Delhi,Success
594,360,2024-10-11,Debit,5854.77,Entertainment,Hyderabad,Success
595,459,2024-07-13,Credit,1489.67,Bills,Delhi,Success
596,317,2024-08-15,Credit,6586.4,Groceries,Delhi,Success
597,451,2024-10-01,Credit,824.21,Groceries,Mumbai,Success
598,123,2024-04-15,Debit,986.41,Entertainment,Hyderabad,Success
599,390,2024-01-21,Credit,163.75,Travel,Hyderabad,Success
600,9,2024-03-04,Debit,4762.76,Fuel,Delhi,Success
601,262,2024-06-13,Credit,1618.99,Bills,Hyderabad,Success
602,73,2024-01-27,Debit,780.65,Fuel,Delhi,Success
603,359,2024-11-06,Credit,791.08,Fuel,Delhi,Success
604,223,2024-10-11,Debit,6950.05,Entertainment,Chennai,Success
605,416,2024-05-27,Debit,5385.8,Bills,Hyderabad,Success
606,41,2024-10-07,Credit,2419.16,Entertainment,Bangalore,Success
607,370,2024-11-21,Credit,2872.2,Entertainment,Hyderabad,Success
608,204,2024-11-14,Debit,1929.22,Travel,Hyderabad,Failed
609,264,2024-06-12,Credit,1491.1,Groceries,Mumbai,Failed
610,328,2024-08-11,Debit,7412.19,Travel,Bangalore,Success
611,178,2024-09-28,Credit,402.7,Travel,Bangalore,Success
612,348,2024-05-25,Credit,1626.16,Entertainment,Mumbai,Success
613,318,2024-12-21,Debit,1267.35,Travel,Mumbai,Success
614,84,2024-01-30,Credit,2068.37,Travel,Hyderabad,Success
615,318,2024-02-14,Credit,1835.43,Shopping,Chennai,Success
616,111,2024-10-01,Debit,2194.98,Bills,Mumbai,Success
617,251,2024-02-03,Debit,452.19,Groceries,Bangalore,Success
618,383,2024-05-20,Credit,2159.35,Bills,Bangalore,Success
619,7,2024-11-13,Debit,832.87,Groceries,Hyderabad,Success
620,459,2024-08-08,Credit,611.24,Shopping,Chennai,Success
621,84,2024-12-21,Credit,201.09,Entertainment,Delhi,Success
622,208,2024-01-22,Debit,4314.69,Groceries,Mumbai,Success
623,388,2024-06-28,Debit,1672.92,Groceries,Mumbai,Failed
624,390,2024-11-24,Debit,2955.67,Groceries,Hyderabad,Success
625,314,2024-08-18,Debit,3901.38,Shopping,Chennai,Success
626,22,2024-02-07,Debit,3411.9,Bills,Bangalore,Success
627,410,2024-03-10,Debit,1907.47,Shopping,Bangalore,Success
628,383,2024-04-25,Credit,1472.57,Groceries,Delhi,Success
629,3,2024-08-26,Credit,1414.62,Travel,Bangalore,Success
630,127,2024-11-30,Debit,3065.36,Groceries,Mumbai,Success
631,297,2024-05-27,Credit,2048.37,Travel,Delhi,Success
632,188,2024-01-09,Credit,5674.05,Entertainment,Chennai,Success
633,362,2024-10-14,Credit,6231.18,Shopping,Delhi,Success
634,14,2024-02-19,Credit,561.01,Travel,Chennai,Success
635,459,2024-12-03,Debit,439.36,Shopping,Bangalore,Success
636,466,2024-01-05,Credit,2986.01,Fuel,Hyderabad,Success
637,12,2024-12-08,Credit,1075.28,Bills,Delhi,Success
638,87,2024-05-05,Debit,56.24,Fuel,Delhi,Success
639,12,2024-03-15,Debit,6585.03,Travel,Mumbai,Success
640,397,2024-06-13,Debit,772.04,Fuel,Mumbai,Success
641,25,2024-10-04,Debit,7947.11,Bills,Chennai,Success
642,301,2024-11-19,Credit,3791.53,Travel,Hyderabad,Success
643,243,2024-10-26,Debit,4314.7,Entertainment,Mumbai,Success
644,122,2024-10-16,Credit,674.92,Entertainment,Mumbai,Success
645,147,2024-03-17,Credit,800.48,Bills,Bangalore,Success
646,55,2024-10-24,Debit,2209.84,Bills,Bangalore,Success
647,238,2024-05-16,Debit,566.59,Travel,Mumbai,Success
648,356,2024-04-15,Debit,1093.39,Shopping,Chennai,Success
649,173,2024-04-04,Debit,1163.45,Travel,Hyderabad,Success
650,392,2024-05-14,Debit,521.74,Shopping,Mumbai,Success
651,221,2024-03-08,Debit,688.93,Shopping,Chennai,Success
652,119,2024-05-26,Credit,4661.33,Shopping,Chennai,Success
653,309,2024-06-07,Credit,548.87,Travel,Mumbai,Success
654,183,2024-06-11,Credit,86.61,Groceries,Chennai,Success
655,288,2024-12-06,Credit,2977.53,Groceries,Delhi,Success
656,307,2024-07-07,Debit,11187.0,Entertainment,Chennai,Success
657,300,2024-12-04,Debit,1206.87,Groceries,Mumbai,Success
658,82,2024-04-04,Credit,378.92,Groceries,Chennai,Success
659,454,2024-06-29,Credit,2534.61,Shopping,Mumbai,Success
660,402,2024-10-14,Credit,7104.71,Shopping,Bangalore,Success
661,211,2024-11-17,Debit,4598.29,Bills,Mumbai,Success
662,150,2024-07-05,Debit,2922.68,Shopping,Chennai,Success
663,37,2024-05-17,Debit,1135.26,Travel,Mumbai,Success
664,352,2024-05-09,Credit,2341.87,Bills,Hyderabad,Success
665,312,2024-07-12,Credit,287.04,Bills,Mumbai,Success
666,361,2024-11-11,Debit,3408.43,Groceries,Mumbai,Success
667,59,2024-09-29,Debit,3874.0,Shopping,Hyderabad,Success
668,131,2024-12-17,Credit,10059.93,Groceries,Hyderabad,Success
669,412,2024-05-23,Credit,904.93,Shopping,Hyderabad,Success
670,202,2024-01-16,Debit,55.89,Groceries,Delhi,Success
671,243,2024-10-28,Credit,2366.39,Groceries,Mumbai,Success
672,35,2024-09-01,Debit,3680.6,Groceries,Hyderabad,Success
673,445,2024-04-16,Debit,4687.77,Travel,Hyderabad,Success
674,93,2024-03-28,Credit,646.04,Entertainment,Bangalore,Success
675,438,2024-05-08,Credit,910.43,Groceries,Delhi,Success
676,447,2024-12-06,Credit,2155.95,Fuel,Mumbai,Success
677,207,2024-01-04,Debit,1204.12,Fuel,Chennai,Success
678,353,2024-11-22,Credit,5909.32,Fuel,Delhi,Success
679,391,2024-11-01,Credit,1925.99,Travel,Delhi,Success
680,332,2024-04-04,Debit,4822.0,Bills,Bangalore,Success
681,305,2024-07-27,Debit,2606.93,Groceries,Mumbai,Success
682,350,2024-08-12,Credit,4449.61,Fuel,Mumbai,Failed
683,213,2024-12-13,Debit,1213.43,Travel,Hyderabad,Success
684,159,2024-11-16,Debit,5340.97,Bills,Hyderabad,Success
685,442,2024-02-16,Debit,962.98,Fuel,Delhi,Success
686,445,2024-06-29,Credit,2369.63,Shopping,Bangalore,Success
687,24,2024-04-15,Credit,722.42,Entertainment,Mumbai,Success
688,404,2024-07-17,Debit,1936.08,Groceries,Bangalore,Success
689,293,2024-04-15,Debit,1148.95,Entertainment,Chennai,Success
690,4,2024-10-06,Debit,930.62,Entertainment,Mumbai,Success
691,220,2024-09-16,Credit,10232.38,Shopping,Hyderabad,Success
692,364,2024-04-17,Debit,523.32,Shopping,Delhi,Success
693,382,2024-01-19,Debit,4643.98,Shopping,Bangalore,Success
694,20,2024-10-22,Credit,12436.59,Bills,Hyderabad,Success
695,444,2024-11-01,Debit,60.31,Fuel,Delhi,Success
696,152,2024-06-19,Credit,3602.21,Groceries,Hyderabad,Success
697,50,2024-11-26,Credit,874.72,Shopping,Mumbai,Success
698,177,2024-07-13,Credit,123.99,Travel,Bangalore,Success
699,435,2024-01-12,Debit,1546.96,Groceries,Chennai,Success
700,96,2024-07-13,Debit,8210.17,Groceries,Hyderabad,Failed
701,105,2024-10-09,Credit,35.5,Groceries,Bangalore,Success
702,420,2024-06-30,Debit,2659.36,Shopping,Mumbai,Failed
703,250,2024-10-31,Credit,2087.83,Shopping,Hyderabad,Success
704,117,2024-05-23,Debit,6199.79,Fuel,Mumbai,Success
705,354,2024-11-11,Credit,263.22,Shopping,Chennai,Success
706,228,2024-06-30,Credit,3432.64,Shopping,Chennai,Success
707,66,2024-01-30,Debit,3419.33,Groceries,Delhi,Success
708,335,2024-03-24,Debit,3317.64,Fuel,Delhi,Success
709,418,2024-06-14,Debit,8559.29,Entertainment,Delhi,Success
710,420,2024-10-10,Debit,5196.3,Shopping,Mumbai,Success
711,262,2024-10-07,Credit,128.64,Travel,Delhi,Success
712,295,2024-04-05,Credit,1910.77,Shopping,Bangalore,Failed
713,426,2024-09-22,Debit,1522.26,Entertainment,Mumbai,Success
714,243,2024-10-24,Debit,1113.83,Groceries,Mumbai,Success
715,371,2024-10-22,Credit,1800.81,Fuel,Delhi,Success
716,186,2024-08-12,Debit,1454.47,Groceries,Delhi,Failed
717,246,2024-11-28,Debit,1698.67,Bills,Mumbai,Success
718,125,2024-12-26,Debit,11627.34,Shopping,Chennai,Failed
719,268,2024-02-11,Debit,278.43,Travel,Chennai,Success
720,131,2024-10-29,Credit,7662.03,Bills,Delhi,Success
721,237,2024-09-02,Credit,1963.15,Shopping,Chennai,Success
722,18,2024-07-26,Debit,2932.44,Bills,Bangalore,Success
723,40,2024-08-24,Credit,5319.1,Entertainment,Bangalore,Success
724,21,2024-01-22,Debit,1341.03,Shopping,Bangalore,Success
725,399,2024-07-03,Debit,1688.58,Travel,Mumbai,Success
726,225,2024-08-29,Debit,1580.45,Shopping,Mumbai,Success
727,355,2024-12-28,Credit,1408.72,Bills,Mumbai,Success
728,282,2024-10-09,Credit,7792.05,Fuel,Mumbai,Success
729,8,2024-02-10,Credit,5297.05,Bills,Mumbai,Success
730,100,2024-12-01,Credit,346.23,Shopping,Delhi,Success
731,240,2024-06-10,Credit,343.28,Shopping,Chennai,Success
732,478,2024-06-08,Debit,1675.16,Fuel,Delhi,Success
733,87,2024-03-29,Debit,311.61,Groceries,Chennai,Success
734,298,2024-11-17,Credit,2895.6,Fuel,Delhi,Success
735,428,2024-01-12,Credit,465.37,Groceries,Bangalore,Success
736,14,2024-03-13,Credit,2216.78,Travel,Hyderabad,Success
737,334,2024-03-16,Debit,21.74,Shopping,Mumbai,Success
738,2,2024-12-11,Credit,1142.01,Entertainment,Hyderabad,Success
739,375,2024-07-19,Debit,3392.08,Entertainment,Hyderabad,Success
740,293,2024-01-10,Debit,1985.17,Bills,Bangalore,Success
741,325,2024-12-17,Credit,11487.11,Fuel,Hyderabad,Success
742,422,2024-08-13,Debit,6216.89,Fuel,Hyderabad,Success
743,493,2024-06-24,Debit,1334.51,Entertainment,Bangalore,Failed
744,41,2024-10-02,Credit,139.66,Groceries,Chennai,Success
745,318,2024-02-08,Debit,5605.14,Fuel,Delhi,Success
746,316,2024-02-29,Credit,7265.27,Groceries,Hyderabad,Success
747,381,2024-03-06,Debit,5154.87,Groceries,Mumbai,Success
748,111,2024-11-16,Credit,410.73,Groceries,Bangalore,Success
749,14,2024-05-03,Credit,18519.15,Groceries,Hyderabad,Success
750,231,2024-06-12,Debit,897.58,Bills,Chennai,Success
751,473,2024-06-07,Credit,3864.29,Bills,Chennai,Success
752,84,2024-02-26,Debit,7159.04,Entertainment,Mumbai,Success
753,130,2024-03-18,Debit,806.33,Bills,Hyderabad,Success
754,231,2024-07-12,Credit,7166.34,Travel,Mumbai,Success
755,326,2024-10-11,Debit,1110.94,Fuel,Chennai,Success
756,145,2024-01-15,Credit,11241.21,Travel,Chennai,Success
757,379,2024-01-12,Debit,990.77,Bills,Delhi,Failed
758,345,2024-04-10,Debit,9200.77,Fuel,Chennai,Success
759,28,2024-06-04,Credit,165.09,Fuel,Bangalore,Success
760,66,2024-12-05,Debit,3706.1,Groceries,Delhi,Success
761,163,2024-05-04,Debit,2278.57,Entertainment,Mumbai,Success
762,229,2024-12-24,Debit,1949.56,Groceries,Chennai,Success
763,261,2024-10-06,Debit,758.85,Groceries,Bangalore,Success
764,449,2024-04-19,Debit,3668.4,Travel,Delhi,Success
765,424,2024-11-29,Debit,635.16,Bills,Bangalore,Success
766,460,2024-12-22,Debit,2414.53,Travel,Delhi,Success
767,440,2024-05-25,Debit,876.06,Bills,Delhi,Success
768,164,2024-08-03,Credit,9344.99,Travel,Delhi,Success
769,301,2024-06-10,Debit,87.15,Fuel,Mumbai,Success
770,407,2024-05-07,Debit,668.41,Bills,Delhi,Success
771,303,2024-11-09,Credit,832.45,Bills,Delhi,Failed
772,287,2024-11-27,Credit,1603.65,Travel,Bangalore,Success
773,395,2024-05-29,Credit,794.75,Shopping,Delhi,Success
774,10,2024-02-05,Debit,2027.98,Fuel,Mumbai,Success
775,195,2024-06-21,Credit,6178.11,Fuel,Bangalore,Success
776,118,2024-01-22,Credit,3735.05,Shopping,Delhi,Success
777,270,2024-07-24,Debit,2602.23,Travel,Bangalore,Success
778,80,2024-05-06,Debit,279.65,Travel,Mumbai,Success
779,458,2024-12-01,Credit,3552.43,Fuel,Bangalore,Success
780,93,2024-12-21,Credit,546.06,Travel,Mumbai,Success
781,266,2024-08-04,Debit,4630.49,Entertainment,Chennai,Failed
782,332,2024-04-05,Debit,863.27,Entertainment,Delhi,Success
783,350,2024-06-12,Debit,1618.96,Shopping,Mumbai,Success
784,361,2024-05-27,Debit,1294.52,Bills,Delhi,Success
785,257,2024-01-18,Debit,5873.03,Entertainment,Mumbai,Success
